Program,Year,Period,Geo Level,State,State ANSI,watershed_code,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2001,YEAR - NOV FORECAST,STATE,IOWA,19,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147,
SURVEY,2001,YEAR - NOV FORECAST,STATE,KANSAS,20,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132,
SURVEY,2001,YEAR - NOV FORECAST,STATE,KENTUCKY,21,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140,
SURVEY,2001,YEAR - NOV FORECAST,STATE,LOUISIANA,22,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142,
SURVEY,2001,YEAR - NOV FORECAST,STATE,MARYLAND,24,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2001,YEAR - NOV FORECAST,STATE,MICHIGAN,26,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96,
SURVEY,2001,YEAR - NOV FORECAST,STATE,MINNESOTA,27,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2001,YEAR - NOV FORECAST,STATE,MISSISSIPPI,28,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2001,YEAR - NOV FORECAST,STATE,MISSOURI,29,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2001,YEAR - NOV FORECAST,STATE,NEBRASKA,31,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140,
SURVEY,2001,YEAR - NOV FORECAST,STATE,NEW JERSEY,34,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113,
SURVEY,2001,YEAR - NOV FORECAST,STATE,NEW MEXICO,35,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2001,YEAR - NOV FORECAST,STATE,NEW YORK,36,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103,
SURVEY,2001,YEAR - NOV FORECAST,STATE,NORTH CAROLINA,37,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2001,YEAR - NOV FORECAST,STATE,NORTH DAKOTA,38,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2001,YEAR - NOV FORECAST,STATE,OHIO,39,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2001,YEAR - NOV FORECAST,STATE,OKLAHOMA,40,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120,
SURVEY,2001,YEAR - NOV FORECAST,STATE,OTHER STATES,,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.8,
SURVEY,2001,YEAR - NOV FORECAST,STATE,PENNSYLVANIA,42,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,94,
SURVEY,2001,YEAR - NOV FORECAST,STATE,SOUTH CAROLINA,45,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,102,
SURVEY,2001,YEAR - NOV FORECAST,STATE,SOUTH DAKOTA,46,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114,
SURVEY,2001,YEAR - NOV FORECAST,STATE,TENNESSEE,47,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133,
SURVEY,2001,YEAR - NOV FORECAST,STATE,TEXAS,48,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2001,YEAR - NOV FORECAST,STATE,VIRGINIA,51,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118,
SURVEY,2001,YEAR - NOV FORECAST,STATE,WASHINGTON,53,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2001,YEAR - NOV FORECAST,STATE,WISCONSIN,55,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131,
SURVEY,2001,YEAR - OCT FORECAST,STATE,ALABAMA,1,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114,
SURVEY,2001,YEAR - OCT FORECAST,STATE,ARKANSAS,5,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2001,YEAR - OCT FORECAST,STATE,CALIFORNIA,6,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2001,YEAR - OCT FORECAST,STATE,COLORADO,8,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2001,YEAR - OCT FORECAST,STATE,DELAWARE,10,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2001,YEAR - OCT FORECAST,STATE,GEORGIA,13,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126,
SURVEY,2001,YEAR - OCT FORECAST,STATE,ILLINOIS,17,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,149,
SURVEY,2001,YEAR - OCT FORECAST,STATE,INDIANA,18,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2001,YEAR - OCT FORECAST,STATE,IOWA,19,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,141,
SURVEY,2001,YEAR - OCT FORECAST,STATE,KANSAS,20,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132,
SURVEY,2001,YEAR - OCT FORECAST,STATE,KENTUCKY,21,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140,
SURVEY,2001,YEAR - OCT FORECAST,STATE,LOUISIANA,22,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142,
SURVEY,2001,YEAR - OCT FORECAST,STATE,MARYLAND,24,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2001,YEAR - OCT FORECAST,STATE,MICHIGAN,26,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92,
SURVEY,2001,YEAR - OCT FORECAST,STATE,MINNESOTA,27,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129,
SURVEY,2001,YEAR - OCT FORECAST,STATE,MISSISSIPPI,28,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2001,YEAR - OCT FORECAST,STATE,MISSOURI,29,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2001,YEAR - OCT FORECAST,STATE,NEBRASKA,31,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2001,YEAR - OCT FORECAST,STATE,NEW JERSEY,34,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113,
SURVEY,2001,YEAR - OCT FORECAST,STATE,NEW MEXICO,35,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2001,YEAR - OCT FORECAST,STATE,NEW YORK,36,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95,
SURVEY,2001,YEAR - OCT FORECAST,STATE,NORTH CAROLINA,37,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2001,YEAR - OCT FORECAST,STATE,NORTH DAKOTA,38,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2001,YEAR - OCT FORECAST,STATE,OHIO,39,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143,
SURVEY,2001,YEAR - OCT FORECAST,STATE,OKLAHOMA,40,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125,
SURVEY,2001,YEAR - OCT FORECAST,STATE,OTHER STATES,,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145.8,
SURVEY,2001,YEAR - OCT FORECAST,STATE,PENNSYLVANIA,42,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,94,
SURVEY,2001,YEAR - OCT FORECAST,STATE,SOUTH CAROLINA,45,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,102,
SURVEY,2001,YEAR - OCT FORECAST,STATE,SOUTH DAKOTA,46,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
SURVEY,2001,YEAR - OCT FORECAST,STATE,TENNESSEE,47,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132,
SURVEY,2001,YEAR - OCT FORECAST,STATE,TEXAS,48,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2001,YEAR - OCT FORECAST,STATE,VIRGINIA,51,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121,
SURVEY,2001,YEAR - OCT FORECAST,STATE,WASHINGTON,53,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2001,YEAR - OCT FORECAST,STATE,WISCONSIN,55,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128,
SURVEY,2001,YEAR - SEP FORECAST,STATE,ALABAMA,1,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2001,YEAR - SEP FORECAST,STATE,ARKANSAS,5,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2001,YEAR - SEP FORECAST,STATE,CALIFORNIA,6,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2001,YEAR - SEP FORECAST,STATE,COLORADO,8,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133,
SURVEY,2001,YEAR - SEP FORECAST,STATE,DELAWARE,10,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142,
SURVEY,2001,YEAR - SEP FORECAST,STATE,GEORGIA,13,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120,
SURVEY,2001,YEAR - SEP FORECAST,STATE,ILLINOIS,17,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146,
SURVEY,2001,YEAR - SEP FORECAST,STATE,INDIANA,18,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152,
SURVEY,2001,YEAR - SEP FORECAST,STATE,IOWA,19,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2001,YEAR - SEP FORECAST,STATE,KANSAS,20,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127,
SURVEY,2001,YEAR - SEP FORECAST,STATE,KENTUCKY,21,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2001,YEAR - SEP FORECAST,STATE,LOUISIANA,22,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135,
SURVEY,2001,YEAR - SEP FORECAST,STATE,MARYLAND,24,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2001,YEAR - SEP FORECAST,STATE,MICHIGAN,26,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92,
SURVEY,2001,YEAR - SEP FORECAST,STATE,MINNESOTA,27,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128,
SURVEY,2001,YEAR - SEP FORECAST,STATE,MISSISSIPPI,28,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128,
SURVEY,2001,YEAR - SEP FORECAST,STATE,MISSOURI,29,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136,
SURVEY,2001,YEAR - SEP FORECAST,STATE,NEBRASKA,31,0,OATS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2001,YEAR - SEP FORECAST,STATE,NEW JERSEY,34,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113,
SURVEY,2001,YEAR - SEP FORECAST,STATE,NEW MEXICO,35,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2001,YEAR - SEP FORECAST,STATE,NEW YORK,36,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95,
SURVEY,2001,YEAR - SEP FORECAST,STATE,NORTH CAROLINA,37,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113,
SURVEY,2001,YEAR - SEP FORECAST,STATE,NORTH DAKOTA,38,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2001,YEAR - SEP FORECAST,STATE,OHIO,39,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139,
SURVEY,2001,YEAR - SEP FORECAST,STATE,OKLAHOMA,40,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125,
SURVEY,2001,YEAR - SEP FORECAST,STATE,OTHER STATES,,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143.6,
SURVEY,2001,YEAR - SEP FORECAST,STATE,PENNSYLVANIA,42,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,98,
SURVEY,2001,YEAR - SEP FORECAST,STATE,SOUTH CAROLINA,45,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2001,YEAR - SEP FORECAST,STATE,SOUTH DAKOTA,46,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
SURVEY,2001,YEAR - SEP FORECAST,STATE,TENNESSEE,47,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127,
SURVEY,2001,YEAR - SEP FORECAST,STATE,TEXAS,48,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2001,YEAR - SEP FORECAST,STATE,VIRGINIA,51,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114,
SURVEY,2001,YEAR - SEP FORECAST,STATE,WASHINGTON,53,0,PASTURELAND,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2001,YEAR - SEP FORECAST,STATE,WISCONSIN,55,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2000,YEAR,STATE,ALABAMA,1,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,65,
SURVEY,2000,YEAR,STATE,ALABAMA,1,0,SOYBEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,9,
SURVEY,2000,YEAR,STATE,ARIZONA,4,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,196,
SURVEY,2000,YEAR,STATE,ARIZONA,4,0,SOYBEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,25,
SURVEY,2000,YEAR,STATE,ARKANSAS,5,0,SOYBEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2000,YEAR,STATE,ARKANSAS,5,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,12,
SURVEY,2000,YEAR,STATE,CALIFORNIA,6,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2000,YEAR,STATE,CALIFORNIA,6,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,26,
SURVEY,2000,YEAR,STATE,COLORADO,8,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126,
SURVEY,2000,YEAR,STATE,COLORADO,8,0,WHEAT,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,166,
SURVEY,2000,YEAR,STATE,COLORADO,8,0,WHEAT,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,30.5,
SURVEY,2000,YEAR,STATE,COLORADO,8,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22,
SURVEY,2000,YEAR,STATE,COLORADO,8,0,WHEAT,"CORN, SILAGE, IRRIGATED - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22,
SURVEY,2000,YEAR,STATE,CONNECTICUT,9,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2000,YEAR,STATE,DELAWARE,10,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162,
SURVEY,2000,YEAR,STATE,DELAWARE,10,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,22,
SURVEY,2000,YEAR,STATE,FLORIDA,12,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,75,
SURVEY,2000,YEAR,STATE,FLORIDA,12,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2000,YEAR,STATE,GEORGIA,13,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,107,
SURVEY,2000,YEAR,STATE,GEORGIA,13,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,15,
SURVEY,2000,YEAR,STATE,IDAHO,16,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2000,YEAR,STATE,IDAHO,16,0,WHEAT,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,25,
SURVEY,2000,YEAR,STATE,ILLINOIS,17,0,WHEAT,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,151,
SURVEY,2000,YEAR,STATE,ILLINOIS,17,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2000,YEAR,STATE,INDIANA,18,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146,
SURVEY,2000,YEAR,STATE,INDIANA,18,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19,
SURVEY,2000,YEAR,STATE,IOWA,19,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144,
SURVEY,2000,YEAR,STATE,IOWA,19,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17,
SURVEY,2000,YEAR,STATE,KANSAS,20,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2000,YEAR,STATE,KANSAS,20,0,BARLEY,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175,
SURVEY,2000,YEAR,STATE,KANSAS,20,0,BARLEY,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,82,
SURVEY,2000,YEAR,STATE,KANSAS,20,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14,
SURVEY,2000,YEAR,STATE,KENTUCKY,21,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2000,YEAR,STATE,KENTUCKY,21,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,18,
SURVEY,2000,YEAR,STATE,LOUISIANA,22,0,BARLEY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
SURVEY,2000,YEAR,STATE,LOUISIANA,22,0,BARLEY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,10,
SURVEY,2000,YEAR,STATE,MAINE,23,0,BEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,17.5,
SURVEY,2000,YEAR,STATE,MARYLAND,24,0,BEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2000,YEAR,STATE,MARYLAND,24,0,BEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20,
SURVEY,2000,YEAR,STATE,MASSACHUSETTS,25,0,BEANS,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,19.5,
SURVEY,2000,YEAR,STATE,MICHIGAN,26,0,BEANS,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124,
SURVEY,2000,YEAR,STATE,MICHIGAN,26,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14,
SURVEY,2000,YEAR,STATE,MINNESOTA,27,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2000,YEAR,STATE,MINNESOTA,27,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16,
SURVEY,2000,YEAR,STATE,MISSISSIPPI,28,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2000,YEAR,STATE,MISSISSIPPI,28,0,HAY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,11,
SURVEY,2000,YEAR,STATE,MISSOURI,29,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143,
SURVEY,2000,YEAR,STATE,MISSOURI,29,0,HAY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,15,
SURVEY,2000,YEAR,STATE,MONTANA,30,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140,
SURVEY,2000,YEAR,STATE,MONTANA,30,0,HAY,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140,
SURVEY,2000,YEAR,STATE,MONTANA,30,0,HAY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2000,YEAR,STATE,MONTANA,30,0,HAY,"CORN, SILAGE, IRRIGATED - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21,
SURVEY,2000,YEAR,STATE,NEBRASKA,31,0,HAY,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126,
SURVEY,2000,YEAR,STATE,NEBRASKA,31,0,HAY,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154.4,
SURVEY,2000,YEAR,STATE,NEBRASKA,31,0,HAY,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,84,
SURVEY,2000,YEAR,STATE,NEBRASKA,31,0,HAY,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14,
